Disease,Area,State Abbreviation,FIPS,Year,Race,Sex,Age group,Transmission Category,Population,Cases,Rate
Chlamydia,Clark County,IL,17023,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"16,182",36,222.5
Chlamydia,Clay County,IL,17025,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"13,566",46,339.1
Chlamydia,Clinton County,IL,17027,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"37,907",95,250.6
Chlamydia,Coles County,IL,17029,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"53,697",319,594.1
Chlamydia,Cook County,IL,17031,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"5,240,700","37,371",713.1
Chlamydia,Crawford County,IL,17033,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"19,505",50,256.3
Chlamydia,Cumberland County,IL,17035,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"10,939",25,228.5
Chlamydia,Dekalb County,IL,17037,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"104,741",472,450.6
Chlamydia,De Witt County,IL,17039,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"16,420",38,231.4
Chlamydia,Douglas County,IL,17041,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"19,887",39,196.1
Chlamydia,Dupage County,IL,17043,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"932,126","2,056",220.6
Chlamydia,Edgar County,IL,17045,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"17,960",39,217.1
Chlamydia,Edwards County,IL,17047,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"6,672",10,149.9
Chlamydia,Effingham County,IL,17049,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"34,307",76,221.5
Chlamydia,Fayette County,IL,17051,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"22,060",32,145.1
Chlamydia,Ford County,IL,17053,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"13,832",15,108.4
Chlamydia,Franklin County,IL,17055,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"39,202",104,265.3
Chlamydia,Fulton County,IL,17057,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"36,346",87,239.4
Chlamydia,Gallatin County,IL,17059,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"5,415",13,240.1
Chlamydia,Greene County,IL,17061,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"13,629",32,234.8
Chlamydia,Grundy County,IL,17063,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"50,228",78,155.3
Chlamydia,Hamilton County,IL,17065,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"8,368",21,251.0
Chlamydia,Hancock County,IL,17067,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"18,618",38,204.1
Chlamydia,Hardin County,IL,17069,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,181",10,239.2
Chlamydia,Henderson County,IL,17071,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"6,990",11,157.4
Chlamydia,Henry County,IL,17073,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"49,860",130,260.7
Chlamydia,Iroquois County,IL,17075,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"28,982",25,86.3
Chlamydia,Jackson County,IL,17077,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"59,814",625,"1,044.9"
Chlamydia,Jasper County,IL,17079,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"9,592",21,218.9
Chlamydia,Jefferson County,IL,17081,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"38,644",135,349.3
Chlamydia,Jersey County,IL,17083,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"22,641",44,194.3
Chlamydia,Jo Daviess County,IL,17085,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"22,407",39,174.1
Chlamydia,Johnson County,IL,17087,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"12,677",36,284.0
Chlamydia,Kane County,IL,17089,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"523,643","1,708",326.2
Chlamydia,Kankakee County,IL,17091,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"112,120",656,585.1
Chlamydia,Kendall County,IL,17093,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"119,348",262,219.5
Chlamydia,Knox County,IL,17095,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"52,078",229,439.7
Chlamydia,Lake County,IL,17097,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"703,019","2,836",403.4
Chlamydia,Lasalle County,IL,17099,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"112,183",286,254.9
Chlamydia,Lawrence County,IL,17101,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"16,558",36,217.4
Chlamydia,Lee County,IL,17103,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"34,858",118,338.5
Chlamydia,Livingston County,IL,17105,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"38,186",72,188.6
Chlamydia,Logan County,IL,17107,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"29,964",173,577.4
Chlamydia,Mcdonough County,IL,17109,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"32,464",227,699.2
Chlamydia,Mchenry County,IL,17111,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"307,409",555,180.5
Chlamydia,Mclean County,IL,17113,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"174,647",895,512.5
Chlamydia,Macon County,IL,17115,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"109,278",831,760.4
Chlamydia,Macoupin County,IL,17117,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"46,880",112,238.9
Chlamydia,Madison County,IL,17119,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"267,225","1,072",401.2
Chlamydia,Marion County,IL,17121,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"38,622",191,494.5
Chlamydia,Marshall County,IL,17123,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"12,153",39,320.9
Chlamydia,Mason County,IL,17125,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"14,248",31,217.6
Chlamydia,Massac County,IL,17127,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"15,073",55,364.9
Chlamydia,Menard County,IL,17129,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"12,607",24,190.4
Chlamydia,Mercer County,IL,17131,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"16,178",45,278.2
Chlamydia,Monroe County,IL,17133,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"33,493",55,164.2
Chlamydia,Montgomery County,IL,17135,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"29,654",61,205.7
Chlamydia,Morgan County,IL,17137,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"35,067",149,424.9
Chlamydia,Moultrie County,IL,17139,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"14,876",46,309.2
Chlamydia,Ogle County,IL,17141,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"52,385",133,253.9
Chlamydia,Peoria County,IL,17143,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"188,429","1,482",786.5
Chlamydia,Perry County,IL,17145,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"21,887",64,292.4
Chlamydia,Piatt County,IL,17147,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"16,433",42,255.6
Chlamydia,Pike County,IL,17149,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"16,150",40,247.7
Chlamydia,Pope County,IL,17151,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,312",33,765.3
Chlamydia,Pulaski County,IL,17153,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"5,908",32,541.6
Chlamydia,Putnam County,IL,17155,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"5,801",14,241.3
Chlamydia,Randolph County,IL,17157,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"32,890",55,167.2
Chlamydia,Richland County,IL,17159,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"16,182",46,284.3
Chlamydia,Rock Island County,IL,17161,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"147,258",712,483.5
Chlamydia,St. Clair County,IL,17163,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"266,955","1,994",746.9
Chlamydia,Saline County,IL,17165,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"24,939",108,433.1
Chlamydia,Sangamon County,IL,17167,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"199,145","1,102",553.4
Chlamydia,Schuyler County,IL,17169,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"7,444",6,80.6
Chlamydia,Scott County,IL,17171,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"5,222",12,229.8
Chlamydia,Shelby County,IL,17173,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"22,119",31,140.2
Chlamydia,Stark County,IL,17175,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"5,907",14,237.0
Chlamydia,Stephenson County,IL,17177,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"46,740",264,564.8
Chlamydia,Tazewell County,IL,17179,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"136,352",389,285.3
Chlamydia,Union County,IL,17181,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"17,583",56,318.5
Chlamydia,Vermilion County,IL,17183,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"80,329",450,560.2
Chlamydia,Wabash County,IL,17185,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"11,665",28,240.0
Chlamydia,Warren County,IL,17187,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"17,726",40,225.7
Chlamydia,Washington County,IL,17189,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"14,448",27,186.9
Chlamydia,Wayne County,IL,17191,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"16,612",33,198.7
Chlamydia,White County,IL,17193,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"14,549",31,213.1
Chlamydia,Whiteside County,IL,17195,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"57,557",170,295.4
Chlamydia,Will County,IL,17197,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"682,829","2,330",341.2
Chlamydia,Williamson County,IL,17199,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"66,924",216,322.8
Chlamydia,Winnebago County,IL,17201,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"290,666","1,701",585.2
Chlamydia,Woodford County,IL,17203,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"39,273",63,160.4
Chlamydia,Adams County,IN,18001,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"34,614",43,124.2
Chlamydia,Allen County,IN,18003,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"363,014","1,868",514.6
Chlamydia,Bartholomew County,IN,18005,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"79,587",234,294.0
Chlamydia,Benton County,IN,18007,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"8,767",32,365.0
Chlamydia,Blackford County,IN,18009,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"12,481",30,240.4
Chlamydia,Boone County,IN,18011,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"60,477",145,239.8
Chlamydia,Brown County,IN,18013,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"15,023",11,73.2
Chlamydia,Carroll County,IN,18015,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"20,086",23,114.5
Chlamydia,Cass County,IN,18017,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"38,463",127,330.2
Chlamydia,Clark County,IN,18019,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"112,938",400,354.2
Chlamydia,Clay County,IN,18021,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"26,803",78,291.0
Chlamydia,Clinton County,IN,18023,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"32,916",116,352.4
Chlamydia,Crawford County,IN,18025,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"10,621",18,169.5
Chlamydia,Daviess County,IN,18027,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"32,407",104,320.9
Chlamydia,Dearborn County,IN,18029,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"49,904",88,176.3
Chlamydia,Decatur County,IN,18031,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"26,277",43,163.6
Chlamydia,Dekalb County,IN,18033,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"42,307",61,144.2
Chlamydia,Delaware County,IN,18035,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"117,484",679,578.0
Chlamydia,Dubois County,IN,18037,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"42,361",102,240.8
Chlamydia,Elkhart County,IN,18039,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"200,563",845,421.3
Chlamydia,Fayette County,IN,18041,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"23,861",77,322.7
Chlamydia,Floyd County,IN,18043,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"76,244",312,409.2
Chlamydia,Fountain County,IN,18045,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"16,880",52,308.1
Chlamydia,Franklin County,IN,18047,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"22,951",36,156.9
Chlamydia,Fulton County,IN,18049,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"20,449",41,200.5
Chlamydia,Gibson County,IN,18051,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"33,612",101,300.5
Chlamydia,Grant County,IN,18053,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"69,126",362,523.7
Chlamydia,Greene County,IN,18055,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"32,781",62,189.1
Chlamydia,Hamilton County,IN,18057,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"296,693",564,190.1
Chlamydia,Hancock County,IN,18059,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"71,575",167,233.3
Chlamydia,Harrison County,IN,18061,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"39,163",106,270.7
Chlamydia,Hendricks County,IN,18063,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"153,879",308,200.2
Chlamydia,Henry County,IN,18065,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"49,044",116,236.5
Chlamydia,Howard County,IN,18067,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"82,760",273,329.9
Chlamydia,Huntington County,IN,18069,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"36,791",93,252.8
Chlamydia,Jackson County,IN,18071,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"43,466",117,269.2
Chlamydia,Jasper County,IN,18073,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"33,389",48,143.8
Chlamydia,Jay County,IN,18075,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"21,330",51,239.1
Chlamydia,Jefferson County,IN,18077,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"32,458",88,271.1
Chlamydia,Jennings County,IN,18079,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"28,241",89,315.1
Chlamydia,Johnson County,IN,18081,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"145,535",393,270.0
Chlamydia,Knox County,IN,18083,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"37,954",144,379.4
Chlamydia,Kosciusko County,IN,18085,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"77,963",155,198.8
Chlamydia,Lagrange County,IN,18087,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"37,996",23,60.5
Chlamydia,Lake County,IN,18089,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"491,456","2,549",518.7
Chlamydia,Laporte County,IN,18091,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"111,281",345,310.0
Chlamydia,Lawrence County,IN,18093,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"45,844",139,303.2
Chlamydia,Madison County,IN,18095,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"130,482",405,310.4
Chlamydia,Marion County,IN,18097,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"928,281","9,512","1,024.7"
Chlamydia,Marshall County,IN,18099,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"47,109",67,142.2
Chlamydia,Martin County,IN,18101,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"10,160",14,137.8
Chlamydia,Miami County,IN,18103,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"36,140",101,279.5
Chlamydia,Monroe County,IN,18105,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"141,888",771,543.4
Chlamydia,Montgomery County,IN,18107,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"38,177",105,275.0
Chlamydia,Morgan County,IN,18109,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"69,782",206,295.2
Chlamydia,Newton County,IN,18111,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"14,087",21,149.1
Chlamydia,Noble County,IN,18113,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"47,570",119,250.2
Chlamydia,Ohio County,IN,18115,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"5,994",10,166.8
Chlamydia,Orange County,IN,18117,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"19,773",64,323.7
Chlamydia,Owen County,IN,18119,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"21,201",27,127.4
Chlamydia,Parke County,IN,18121,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"17,202",71,412.7
Chlamydia,Perry County,IN,18123,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"19,558",38,194.3
Chlamydia,Pike County,IN,18125,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"12,683",36,283.8
Chlamydia,Porter County,IN,18127,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"166,557",401,240.8
Chlamydia,Posey County,IN,18129,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"25,486",35,137.3
Chlamydia,Pulaski County,IN,18131,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"13,007",19,146.1
Chlamydia,Putnam County,IN,18133,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"37,505",106,282.6
Chlamydia,Randolph County,IN,18135,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"25,627",64,249.7
Chlamydia,Ripley County,IN,18137,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"28,419",76,267.4
Chlamydia,Rush County,IN,18139,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"17,004",43,252.9
Chlamydia,St. Joseph County,IN,18141,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"266,709",832,312.0
Chlamydia,Scott County,IN,18143,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"23,972",63,262.8
Chlamydia,Shelby County,IN,18145,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"44,729",135,301.8
Chlamydia,Spencer County,IN,18147,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"20,944",36,171.9
Chlamydia,Starke County,IN,18149,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"23,197",24,103.5
Chlamydia,Steuben County,IN,18151,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"34,358",64,186.3
Chlamydia,Sullivan County,IN,18153,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"21,223",48,226.2
Chlamydia,Switzerland County,IN,18155,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"10,526",16,152.0
Chlamydia,Tippecanoe County,IN,18157,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"180,174",834,462.9
Chlamydia,Tipton County,IN,18159,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"15,650",18,115.0
Chlamydia,Union County,IN,18161,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"7,277",11,151.2
Chlamydia,Vanderburgh County,IN,18163,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"181,398","1,087",599.2
Chlamydia,Vermillion County,IN,18165,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"15,878",26,163.7
Chlamydia,Vigo County,IN,18167,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"108,291",424,391.5
Chlamydia,Wabash County,IN,18169,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"32,358",59,182.3
Chlamydia,Warren County,IN,18171,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"8,415",20,237.7
Chlamydia,Warrick County,IN,18173,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"61,049",134,219.5
Chlamydia,Washington County,IN,18175,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"27,780",70,252.0
Chlamydia,Wayne County,IN,18177,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"67,893",285,419.8
Chlamydia,Wells County,IN,18179,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"27,814",55,197.7
Chlamydia,White County,IN,18181,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"24,466",57,233.0
Chlamydia,Whitley County,IN,18183,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"33,294",48,144.2
Chlamydia,Adair County,IA,19001,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"7,472",7,93.7
Chlamydia,Adams County,IA,19003,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"3,894",12,308.2
Chlamydia,Allamakee County,IA,19005,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"14,169",33,232.9
Chlamydia,Appanoose County,IA,19007,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"12,692",41,323.0
Chlamydia,Audubon County,IA,19009,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"5,873",13,221.4
Chlamydia,Benton County,IA,19011,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"25,699",66,256.8
Chlamydia,Black Hawk County,IA,19013,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"132,546",816,615.6
Chlamydia,Boone County,IA,19015,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"26,364",65,246.5
Chlamydia,Bremer County,IA,19017,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"24,624",51,207.1
Chlamydia,Buchanan County,IA,19019,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"20,976",51,243.1
Chlamydia,Buena Vista County,IA,19021,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"20,567",72,350.1
Chlamydia,Butler County,IA,19023,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"15,021",24,159.8
Chlamydia,Calhoun County,IA,19025,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"9,926",18,181.3
Chlamydia,Carroll County,IA,19027,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"20,598",44,213.6
Chlamydia,Cass County,IA,19029,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"13,598",36,264.7
Chlamydia,Cedar County,IA,19031,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"18,393",32,174.0
Chlamydia,Cerro Gordo County,IA,19033,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"43,575",85,195.1
Chlamydia,Cherokee County,IA,19035,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"11,945",23,192.5
Chlamydia,Chickasaw County,IA,19037,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"12,321",25,202.9
Chlamydia,Clarke County,IA,19039,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"9,325",31,332.4
Chlamydia,Clay County,IA,19041,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"16,491",53,321.4
Chlamydia,Clayton County,IA,19043,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"17,773",31,174.4
Chlamydia,Clinton County,IA,19045,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"48,420",176,363.5
Chlamydia,Crawford County,IA,19047,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"17,434",78,447.4
Chlamydia,Dallas County,IA,19049,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"74,641",187,250.5
Chlamydia,Davis County,IA,19051,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"8,791",12,136.5
Chlamydia,Decatur County,IA,19053,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"8,136",36,442.5
Chlamydia,Delaware County,IA,19055,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"17,534",42,239.5
Chlamydia,Des Moines County,IA,19057,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"40,480",182,449.6
Chlamydia,Dickinson County,IA,19059,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"16,955",34,200.5
Chlamydia,Dubuque County,IA,19061,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"95,697",395,412.8
Chlamydia,Emmet County,IA,19063,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"9,996",28,280.1
Chlamydia,Fayette County,IA,19065,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"20,502",40,195.1
Chlamydia,Floyd County,IA,19067,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"16,092",37,229.9
Chlamydia,Franklin County,IA,19069,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"10,548",34,322.3
Chlamydia,Fremont County,IA,19071,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"7,080",20,282.5
Chlamydia,Greene County,IA,19073,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"9,139",29,317.3
Chlamydia,Grundy County,IA,19075,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"12,314",22,178.7
Chlamydia,Guthrie County,IA,19077,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"10,687",22,205.9
Chlamydia,Hamilton County,IA,19079,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"15,312",27,176.3
Chlamydia,Hancock County,IA,19081,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"11,094",18,162.2
Chlamydia,Hardin County,IA,19083,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"17,441",32,183.5
Chlamydia,Harrison County,IA,19085,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"14,431",48,332.6
Chlamydia,Henry County,IA,19087,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"20,222",45,222.5
Chlamydia,Howard County,IA,19089,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"9,526",24,251.9
Chlamydia,Humboldt County,IA,19091,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"9,688",16,165.2
Chlamydia,Ida County,IA,19093,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"7,141",16,224.1
Chlamydia,Iowa County,IA,19095,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"16,330",30,183.7
Chlamydia,Jackson County,IA,19097,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"19,587",38,194.0
